Cu,Ni,Al,r,del_r,del_EN,S,VEC
0.1,0.78,0.12,1.338,0.03249615361854387,0.09716480844420981,5.640965809253383,9.26
0.1,0.8,0.1,1.34,0.03000000000000003,0.08971621926942748,5.312910881131571,9.4
0.1,0.82,0.08,1.342,0.027129319932501096,0.08114801291467336,4.94721718794855,9.54
0.1,0.84,0.06,1.344,0.023748684174075853,0.07105631569396202,4.53545325927004,9.68
0.1,0.86,0.04,1.346,0.01959591794226544,0.05866003750424983,4.063228285151281,9.819999999999999
0.1,0.88,0.02,1.348,0.014000000000000012,0.04196427051671455,3.500130284303043,9.96
0.1,0.9,0.0,1.35,0.0,0.0030000000000000027,2.7027398407765,10.1
0.12,0.0,0.88,1.262,0.03249615361854387,0.09423884549377706,3.050614377441308,3.96
0.12,0.02,0.86,1.264,0.03469870314579497,0.10113041085647773,3.844225404656561,4.1
0.12,0.04,0.84,1.266,0.03666060555964675,0.10724625867600224,4.403456080120489,4.24
0.12,0.06,0.82,1.2679999999999998,0.038418745424597125,0.1127127322000491,4.871721632475676,4.38
0.12,0.08,0.8,1.27,0.040000000000000036,0.11762040639276836,5.279429549199486,4.5200000000000005
0.12,0.1,0.78,1.2720000000000002,0.041424630354415994,0.12203671578668439,5.640965809253383,4.66
0.12,0.12,0.76,1.274,0.04270831300812528,0.12601333262794054,5.964756680317184,4.8
0.12,0.14,0.74,1.276,0.04386342439892266,0.1295907404099536,6.2563281737399175,4.9399999999999995
0.12,0.16,0.72,1.278,0.044899888641287335,0.13280120481381175,6.519569316352625,5.08
0.12,0.18,0.7,1.28,0.04582575694955844,0.135670777988482,6.757351507138872,5.219999999999999
0.12,0.2,0.68,1.282,0.04664761515876245,0.13822069309622195,6.9718684341117,5.359999999999999
0.12,0.22,0.66,1.2840000000000003,0.04737087712930809,0.1404683594265982,7.164838242718788,5.5
0.12,0.24,0.64,1.286,0.04800000000000004,0.14242808711767485,7.337631237787943,5.64
0.12,0.26,0.62,1.288,0.04853864439804643,0.14411162340352693,7.491354387591509,5.779999999999999
0.12,0.28,0.6,1.29,0.048989794855663606,0.14552855389922614,7.626909322428712,5.92
0.12,0.3,0.58,1.292,0.0493558507170123,0.1466866047054058,7.745033300586653,6.0600000000000005
0.12,0.32,0.56,1.294,0.04963869458396347,0.1475918696947768,7.846328789471546,6.199999999999999
0.12,0.34,0.54,1.2960000000000003,0.04983974317750849,0.14824897976040163,7.931285167287415,6.340000000000001
0.12,0.36,0.52,1.298,0.04995998398718723,0.14866122561044615,8.000294792719112,6.48
0.12,0.38,0.5,1.3,0.050000000000000044,0.14883064200627494,8.053664920232931,6.619999999999999
0.12,0.4,0.48,1.302,0.04995998398718723,0.14875805860523986,8.091626449092853,6.76
0.12,0.42,0.46,1.3040000000000003,0.04983974317750849,0.14844312041991023,8.114340170864416,6.8999999999999995
0.12,0.44,0.44,1.306,0.04963869458396347,0.14788427908334265,8.121900957515647,7.040000000000001
0.12,0.46,0.42,1.3080000000000003,0.0493558507170123,0.14707875441408924,8.114340170864416,7.18
0.12,0.48,0.4,1.31,0.048989794855663606,0.1460224640252313,8.091626449092853,7.319999999999999
0.12,0.5,0.38,1.312,0.04853864439804643,0.1447099167299877,8.053664920232931,7.460000000000001
0.12,0.52,0.36,1.314,0.04800000000000004,0.14313406303183032,8.00029479271911,7.6
0.12,0.54,0.34,1.3160000000000003,0.047370877129308084,0.14128609273385678,7.931285167287415,7.74
0.12,0.56,0.32,1.318,0.04664761515876245,0.13915516519339113,7.846328789471546,7.88
0.12,0.58,0.3,1.32,0.04582575694955844,0.13672805125503684,7.745033300586653,8.02
0.12,0.6,0.28,1.322,0.044899888641287335,0.13398865623626494,7.626909322428713,8.16
0.12,0.62,0.26,1.324,0.04386342439892266,0.13091737852554175,7.49135438759151,8.299999999999999
0.12,0.64,0.24,1.326,0.04270831300812528,0.1274902349201694,7.337631237787943,8.440000000000001
0.12,0.66,0.22,1.3280000000000003,0.041424630354415994,0.1236776455144582,7.164838242718788,8.58
0.12,0.68,0.2,1.33,0.040000000000000036,0.11944270593050035,6.9718684341117,8.72
0.12,0.7,0.18,1.3319999999999999,0.038418745424597125,0.11473865957034701,6.757351507138871,8.86
0.12,0.72,0.16,1.3339999999999999,0.03666060555964675,0.10950506837585183,6.519569316352625,9.0
0.12,0.74,0.14,1.336,0.03469870314579498,0.10366175765440208,6.2563281737399175,9.14
0.12,0.76,0.12,1.3379999999999999,0.03249615361854387,0.09709871265881947,5.964756680317184,9.28
0.12,0.78,0.1,1.34,0.03000000000000003,0.08965801693100284,5.640965809253383,9.420000000000002
0.12,0.8,0.08,1.342,0.027129319932501096,0.08109845867832503,5.279429549199485,9.56
0.12,0.82,0.06,1.3439999999999999,0.023748684174075853,0.0710166177735887,4.871721632475676,9.7
0.12,0.84,0.04,1.346,0.01959591794226544,0.05863241424331763,4.403456080120489,9.84
0.12,0.86,0.02,1.3479999999999999,0.014000000000000012,0.04195426080864729,3.844225404656561,9.98
0.12,0.88,0.0,1.35,0.0,0.003249615361854387,3.050614377441308,10.120000000000001
0.14,0.0,0.86,1.264,0.03469870314579498,0.10062623912280529,3.366866414821585,4.12
0.14,0.02,0.84,1.266,0.03666060555964675,0.10678220825586998,4.156610116652528,4.26
0.14,0.04,0.82,1.268,0.038418745424597125,0.11228196649506983,4.711881370352884,4.4
0.14,0.06,0.8,1.27,0.040000000000000036,0.11721791671924554,5.17609091075337,4.540000000000001
0.14,0.08,0.78,1.2720000000000002,0.041424630354416,0.12165870293571267,5.579641394348056,4.68
0.14,0.1,0.76,1.274,0.04270831300812528,0.12565683427494098,5.936913597343944,4.82
0.14,0.12,0.74,1.276,0.04386342439892266,0.12925339453956317,6.2563281737399175,4.96
0.14,0.14,0.72,1.278,0.044899888641287335,0.1324810929906603,6.543405065827411,5.1000000000000005
0.14,0.16,0.7,1.28,0.04582575694955844,0.13536631781946343,6.80202672537491,5.24
0.14,0.18,0.68,1.282,0.04664761515876245,0.13793056224057082,7.035057412432025,5.38
0.14,0.2,0.66,1.2840000000000003,0.04737087712930809,0.1401914405375734,7.244683045823355,5.52
0.14,0.22,0.64,1.286,0.04800000000000004,0.1421634270830581,7.4326132951039074,5.66
0.14,0.24,0.62,1.288,0.04853864439804643,0.1438584026047835,7.600209194098706,5.8
0.14,0.26,0.6,1.29,0.048989794855663606,0.14528606264883076,7.748567542288532,5.94
0.14,0.28,0.58,1.292,0.0493558507170123,0.14645422493052215,7.878578783582856,6.08
0.14,0.3,0.56,1.294,0.04963869458396347,0.1473690605249283,7.990967831791931,6.220000000000001
0.14,0.32,0.54,1.2960000000000003,0.04983974317750849,0.14803526606859588,8.086323486152295,6.36
0.14,0.34,0.52,1.298,0.049959983987187234,0.14845618882350434,8.165119936693321,6.5
0.14,0.36,0.5,1.3,0.050000000000000044,0.1486339126848243,8.227732599804538,6.64
0.14,0.38,0.48,1.302,0.04995998398718723,0.1485693104244614,8.274449752528913,6.779999999999999
0.14,0.4,0.46,1.3040000000000003,0.04983974317750849,0.1482620652763207,8.305480941935954,6.92
0.14,0.42,0.44,1.306,0.04963869458396347,0.14771066312219971,8.320962819020261,7.0600000000000005
0.14,0.44,0.42,1.3080000000000003,0.0493558507170123,0.14691235482422837,8.320962819020261,7.2
0.14,0.46,0.4,1.31,0.048989794855663606,0.14586308648866572,8.305480941935954,7.340000000000001
0.14,0.48,0.38,1.312,0.04853864439804643,0.1445573934463401,8.274449752528913,7.48
0.14,0.5,0.36,1.314,0.04800000000000004,0.14298825126561962,8.227732599804536,7.62
0.14,0.52,0.34,1.3160000000000003,0.047370877129308084,0.1411468738584032,8.165119936693321,7.76
0.14,0.54,0.32,1.318,0.04664761515876245,0.13902244423113835,8.086323486152295,7.9
0.14,0.56,0.3,1.3200000000000003,0.04582575694955844,0.13660175694331306,7.990967831791931,8.040000000000001
0.14,0.58,0.28,1.322,0.044899888641287335,0.1338687416837851,7.878578783582856,8.18
0.14,0.6,0.26,1.324,0.04386342439892266,0.1308038225741128,7.748567542288533,8.32
0.14,0.62,0.24,1.326,0.04270831300812528,0.12738304439759626,7.600209194098706,8.46
0.14,0.64,0.22,1.3280000000000003,0.041424630354415994,0.12357685867507712,7.4326132951039074,8.6
0.14,0.66,0.2,1.33,0.040000000000000036,0.11934839755941419,7.244683045823357,8.74
0.14,0.68,0.18,1.3320000000000003,0.038418745424597125,0.114650948535108,7.035057412432025,8.879999999999999
0.14,0.7,0.16,1.3339999999999999,0.03666060555964675,0.10942412896614707,6.80202672537491,9.02
0.14,0.72,0.14,1.336,0.03469870314579498,0.10358783712386309,6.543405065827411,9.159999999999998
0.14,0.74,0.12,1.3379999999999999,0.03249615361854387,0.09703215961731444,6.2563281737399175,9.3
0.14,0.76,0.1,1.34,0.03000000000000003,0.08959933035464043,5.936913597343943,9.440000000000001
0.14,0.78,0.08,1.3420000000000003,0.0271293199325011,0.08104838061306341,5.579641394348056,9.58
0.14,0.8,0.06,1.344,0.023748684174075853,0.07097633408397475,5.176090910753372,9.719999999999999
0.14,0.82,0.04,1.346,0.01959591794226544,0.058604095420030124,4.711881370352884,9.859999999999998
0.14,0.84,0.02,1.348,0.014000000000000012,0.04194329505415613,4.156610116652528,10.000000000000002
0.14,0.86,0.0,1.35,0.0,0.0034698703145794978,3.366866414821585,10.14
0.16,0.0,0.84,1.266,0.03666060555964675,0.10631575612297542,3.6554153773427656,4.28
0.16,0.02,0.82,1.268,0.038418745424597125,0.11184918417225932,4.441199657410138,4.42
0.16,0.04,0.8,1.27,0.040000000000000036,0.11681369782692433,4.992414899155793,4.5600000000000005
0.16,0.06,0.78,1.2720000000000002,0.041424630354416,0.1212791820552892,5.452467006427155,4.699999999999999
0.16,0.08,0.76,1.274,0.04270831300812528,0.12529900239028235,5.8517534329638305,4.84
0.16,0.1,0.74,1.276,0.04386342439892266,0.1289148556218405,6.20464934129189,4.9799999999999995
0.16,0.12,0.72,1.278,0.044899888641287335,0.13215990314766418,6.519569316352625,5.12
0.16,0.14,0.7,1.28,0.04582575694955844,0.1350608751637571,6.80202672537491,5.26
0.16,0.16,0.68,1.282,0.04664761515876245,0.13763952920582073,7.055896881193276,5.4
0.16,0.18,0.66,1.284,0.047370877129308084,0.13991368767922593,7.2840362746688925,5.539999999999999
0.16,0.2,0.64,1.286,0.04800000000000004,0.14189799152912622,7.488622348733689,5.68
0.16,0.22,0.62,1.2880000000000003,0.048538644398046435,0.14360445675535274,7.671355501939884,5.82
0.16,0.24,0.6,1.29,0.048989794855663606,0.14504289020837932,7.833586599320941,5.96
0.16,0.26,0.58,1.292,0.0493558507170123,0.14622120229296423,7.9764012539678895,6.1
0.16,0.28,0.56,1.294,0.04963869458396347,0.1471456421373055,8.100677565313347,6.24
0.16,0.3,0.54,1.296,0.04983974317750849,0.14782097280156148,8.207126778997894,6.38
0.16,0.32,0.52,1.298,0.04995998398718723,0.1482505986497187,8.296322506083415,6.52
0.16,0.34,0.5,1.3,0.05000000000000005,0.148436653155479,8.368721994303963,6.66
0.16,0.36,0.48,1.302,0.04995998398718723,0.1483800525677221,8.424681682625732,6.799999999999999
0.16,0.38,0.46,1.3040000000000003,0.04983974317750849,0.14808051863766541,8.464468495897226,6.9399999999999995
0.16,0.4,0.44,1.306,0.04963869458396347,0.14753657173731527,8.488267840617013,7.08
0.16,0.42,0.42,1.3080000000000003,0.0493558507170123,0.14674549396829864,8.496188931050089,7.22
0.16,0.44,0.4,1.31,0.048989794855663606,0.14570326008706866,8.488267840617013,7.36
0.16,0.46,0.38,1.3120000000000003,0.048538644398046435,0.14440443206494727,8.464468495897226,7.5
0.16,0.48,0.36,1.314,0.04800000000000004,0.14284201062712598,8.424681682625732,7.64
0.16,0.5,0.34,1.316,0.047370877129308084,0.14100723385699038,8.368721994303963,7.779999999999999
0.16,0.52,0.32,1.318,0.046647615158762444,0.13888930844381067,8.296322506083417,7.92
0.16,0.54,0.3,1.32,0.04582575694955844,0.13647505266531307,8.207126778997894,8.06
0.16,0.56,0.28,1.3220000000000003,0.04489988864128734,0.13374842055142178,8.100677565313347,8.200000000000001
0.16,0.58,0.26,1.324,0.04386342439892266,0.13068986188683487,7.9764012539678895,8.34
0.16,0.6,0.24,1.326,0.04270831300812528,0.12727544932154033,7.833586599320941,8.48
0.16,0.62,0.22,1.3280000000000003,0.041424630354415994,0.1234756656187768,7.671355501939884,8.62
0.16,0.64,0.2,1.33,0.040000000000000036,0.11925367918852643,7.488622348733689,8.76
0.16,0.66,0.18,1.3320000000000003,0.038418745424597125,0.11456282119431235,7.2840362746688925,8.900000000000002
0.16,0.68,0.16,1.334,0.03666060555964675,0.1093427638209314,7.055896881193276,9.040000000000001
0.16,0.7,0.14,1.336,0.03469870314579498,0.10351347738338224,6.80202672537491,9.18
0.16,0.72,0.12,1.3379999999999999,0.03249615361854387,0.09696514837816723,6.519569316352625,9.319999999999999
0.16,0.74,0.1,1.34,0.03000000000000003,0.08954015858819991,6.20464934129189,9.46
0.16,0.76,0.08,1.342,0.027129319932501096,0.08099777774729375,5.8517534329638305,9.6
0.16,0.78,0.06,1.344,0.023748684174075853,0.07093546362715897,5.452467006427155,9.74
0.16,0.8,0.04,1.346,0.01959591794226544,0.0585750800255535,4.992414899155793,9.879999999999999
0.16,0.82,0.02,1.3479999999999999,0.014000000000000012,0.04193137250317473,4.441199657410138,10.02
0.16,0.84,0.0,1.35,0.0,0.0036660605559646754,3.6554153773427656,10.16
0.18,0.0,0.82,1.2679999999999998,0.038418745424597125,0.1114143617313315,3.9191654493391233,4.4399999999999995
0.18,0.02,0.8,1.27,0.040000000000000036,0.11640773170197924,4.700893717451795,4.58
0.18,0.04,0.78,1.272,0.041424630354415994,0.12089813894349234,5.2479515260683245,4.72
0.18,0.06,0.76,1.274,0.04270831300812528,0.12493982551612588,5.703739576281678,4.86
0.18,0.08,0.74,1.276,0.04386342439892266,0.12857511423288714,6.098649708150525,5.0
0.18,0.1,0.72,1.278,0.044899888641287335,0.13183762740583577,6.447051015143345,5.140000000000001
0.18,0.12,0.7,1.28,0.04582575694955844,0.13475444334047013,6.757351507138872,5.279999999999999
0.18,0.14,0.68,1.282,0.04664761515876245,0.13734758825694748,7.035057412432025,5.42
0.18,0.16,0.66,1.284,0.047370877129308084,0.13963509587492673,7.2840362746688925,5.5600000000000005
0.18,0.18,0.64,1.286,0.04800000000000004,0.1416317760956205,7.507136108817975,5.699999999999999
0.18,0.2,0.62,1.288,0.04853864439804643,0.14334978200192694,7.706525086808414,5.84
0.18,0.22,0.6,1.29,0.048989794855663606,0.14479903314594325,7.883893438400867,5.9799999999999995
0.18,0.24,0.58,1.2919999999999998,0.0493558507170123,0.14598753371435513,8.040580842239047,6.119999999999999
0.18,0.26,0.56,1.294,0.04963869458396347,0.14692161175266208,8.17766056693713,6.26
0.18,0.28,0.54,1.296,0.04983974317750849,0.14760609743503136,8.295997043758058,6.4
0.18,0.3,0.52,1.298,0.04995998398718723,0.14804445278361486,8.39628633016776,6.540000000000001
0.18,0.32,0.5,1.3,0.050000000000000044,0.14823886130161676,8.479085094932802,6.68
0.18,0.34,0.48,1.302,0.04995998398718723,0.1481902830822587,8.544831608363904,6.82
0.18,0.36,0.46,1.304,0.04983974317750849,0.14789847869400136,8.593860957232794,6.96
0.18,0.38,0.44,1.306,0.04963869458396347,0.14736200324371262,8.626415925817032,7.1
0.18,0.4,0.42,1.308,0.0493558507170123,0.14657817027101946,8.64265448388559,7.24
0.18,0.42,0.4,1.31,0.048989794855663606,0.1455429833416918,8.64265448388559,7.38
0.18,0.44,0.38,1.312,0.04853864439804643,0.14425103119215466,8.62641592581703,7.520000000000001
0.18,0.46,0.36,1.314,0.04800000000000004,0.14269533979776627,8.593860957232794,7.66
0.18,0.48,0.34,1.316,0.047370877129308084,0.14086717147724653,8.544831608363904,7.799999999999999
0.18,0.5,0.32,1.318,0.04664761515876245,0.1387557566373373,8.479085094932802,7.94
0.18,0.52,0.3,1.32,0.04582575694955844,0.13634793727812672,8.396286330167761,8.08
0.18,0.54,0.28,1.322,0.044899888641287335,0.1336276917408962,8.295997043758058,8.22
0.18,0.56,0.26,1.324,0.04386342439892266,0.13057549540399982,8.17766056693713,8.36
0.18,0.58,0.24,1.326,0.04270831300812528,0.12716744866513593,8.040580842239047,8.5
0.18,0.6,0.22,1.3279999999999998,0.041424630354415994,0.12337406534600366,7.883893438400868,8.64
0.18,0.62,0.2,1.33,0.040000000000000036,0.11915854984011841,7.706525086808414,8.78
0.18,0.64,0.18,1.3320000000000003,0.038418745424597125,0.114474276586489,7.507136108817975,8.920000000000002
0.18,0.66,0.16,1.334,0.03666060555964675,0.1092609719890867,7.284036274668893,9.06
0.18,0.68,0.14,1.336,0.03469870314579498,0.10343867748574509,7.035057412432024,9.200000000000001
0.18,0.7,0.12,1.3379999999999999,0.03249615361854387,0.0968976779907547,6.757351507138872,9.34
0.18,0.72,0.1,1.3399999999999999,0.03000000000000003,0.08948050066914014,6.447051015143344,9.48
0.18,0.74,0.08,1.342,0.027129319932501096,0.08094664909679704,6.098649708150525,9.620000000000001
0.18,0.76,0.06,1.344,0.023748684174075853,0.07089400538832598,5.703739576281677,9.76
0.18,0.78,0.04,1.3460000000000003,0.019595917942265444,0.05854536702421462,5.2479515260683245,9.9
0.18,0.8,0.02,1.3479999999999999,0.014000000000000012,0.04191849233930054,4.700893717451794,10.040000000000001
0.18,0.82,0.0,1.35,0.0,0.0038418745424597125,3.9191654493391233,10.18
0.2,0.0,0.8,1.27,0.040000000000000036,0.11599999999999992,4.160345749296494,4.6000000000000005
0.2,0.02,0.78,1.2720000000000002,0.041424630354415994,0.12051555916146256,4.937916584280041,4.74
0.2,0.04,0.76,1.274,0.04270831300812528,0.12457929201917942,5.480710335838562,4.880000000000001
0.2,0.06,0.74,1.276,0.04386342439892266,0.12823416081528347,5.932122091384087,5.02
0.2,0.08,0.72,1.278,0.044899888641287335,0.1315142577821887,6.322537621917695,5.16
0.2,0.1,0.7,1.28,0.04582575694955844,0.1344470155860664,6.666319445845307,5.3
0.2,0.12,0.68,1.282,0.04664761515876245,0.13705473359209444,6.9718684341117,5.44
0.2,0.14,0.66,1.2840000000000003,0.04737087712930809,0.13935566009315867,7.244683045823355,5.58
0.2,0.16,0.64,1.286,0.04800000000000004,0.14136477637657824,7.488622348733689,5.720000000000001
0.2,0.18,0.62,1.288,0.04853864439804643,0.14309437445266662,7.706525086808414,5.859999999999999
0.2,0.2,0.6,1.29,0.048989794855663606,0.14455448799674114,7.9005492631851135,6.0
0.2,0.22,0.58,1.292,0.0493558507170123,0.1457532160880163,8.07237392123469,6.140000000000001
0.2,0.24,0.56,1.294,0.04963869458396347,0.1466969665671379,8.223326395124001,6.279999999999999
0.2,0.26,0.54,1.296,0.04983974317750849,0.14739063742314154,8.354466285297555,6.420000000000001
0.2,0.28,0.52,1.298,0.04995998398718723,0.14783774890061055,8.46664283484364,6.5600000000000005
0.2,0.3,0.5,1.3,0.050000000000000044,0.14804053498957634,8.560535158932865,6.7
0.2,0.32,0.48,1.302,0.04995998398718723,0.1479999999999999,8.636680948908461,6.84
0.2,0.34,0.46,1.3040000000000003,0.04983974317750849,0.14771594362153317,8.695497122886682,6.98
0.2,0.36,0.44,1.306,0.04963869458396347,0.14718695594379272,8.737294627068314,7.12
0.2,0.38,0.42,1.308,0.0493558507170123,0.14641038214552946,8.762288809001323,7.26
0.2,0.4,0.4,1.31,0.048989794855663606,0.1453822547630899,8.770606276636803,7.4
0.2,0.42,0.38,1.312,0.04853864439804643,0.1440971894243603,8.762288809001323,7.540000000000001
0.2,0.44,0.36,1.314,0.04800000000000004,0.14254823744964362,8.737294627068314,7.680000000000001
0.2,0.46,0.34,1.3160000000000003,0.047370877129308084,0.14072668545801814,8.69549712288668,7.82
0.2,0.48,0.32,1.318,0.04664761515876245,0.13862178760930757,8.636680948908461,7.96
0.2,0.5,0.3,1.32,0.04582575694955844,0.1362204096308625,8.560535158932865,8.1
0.2,0.52,0.28,1.322,0.04489988864128734,0.133506554146229,8.46664283484364,8.24
0.2,0.54,0.26,1.324,0.04386342439892266,0.1304607220584034,8.354466285297555,8.38
0.2,0.56,0.24,1.3260000000000003,0.04270831300812528,0.12705904139414864,8.223326395124001,8.520000000000001
0.2,0.58,0.22,1.3279999999999998,0.041424630354415994,0.12327205684987973,8.072373921234687,8.66
0.2,0.6,0.2,1.33,0.040000000000000036,0.11906300852909767,7.9005492631851135,8.799999999999999
0.2,0.62,0.18,1.3320000000000003,0.038418745424597125,0.11438531374263038,7.706525086808414,8.940000000000001
0.2,0.64,0.16,1.334,0.03666060555964675,0.10917875251164938,7.488622348733689,9.080000000000002
0.2,0.66,0.14,1.336,0.03469870314579498,0.10336343647538034,7.244683045823356,9.22
0.2,0.68,0.12,1.338,0.03249615361854387,0.09682974749528157,6.971868434111701,9.36
0.2,0.7,0.1,1.3399999999999999,0.03000000000000003,0.08942035562443258,6.666319445845306,9.5
0.2,0.72,0.08,1.342,0.027129319932501096,0.08089499366462669,6.322537621917696,9.639999999999999
0.2,0.74,0.06,1.344,0.023748684174075853,0.07085195833567336,5.932122091384087,9.780000000000001
0.2,0.76,0.04,1.346,0.01959591794226544,0.05851495535331114,5.480710335838562,9.92
0.2,0.78,0.02,1.348,0.014000000000000012,0.041904653679513904,4.937916584280041,10.06
0.2,0.8,0.0,1.35,0.0,0.0040000000000000036,4.160345749296494,10.2
0.22,0.0,0.78,1.2720000000000002,0.041424630354415994,0.1201314280278062,4.380712791340496,4.76
0.22,0.02,0.76,1.274,0.04270831300812528,0.12421739008689557,5.154019569266032,4.9
0.22,0.04,0.74,1.276,0.04386342439892266,0.12789198567541274,5.692437026156727,5.039999999999999
0.22,0.06,0.72,1.278,0.044899888641287335,0.13118978618779734,6.139354180367012,5.18
0.22,0.08,0.7,1.28,0.04582575694955844,0.13413858505292195,6.525150227835412,5.319999999999999
0.22,0.1,0.68,1.282,0.04664761515876245,0.1367609593414728,6.86418054803389,5.46
0.22,0.12,0.66,1.2840000000000003,0.04737087712930809,0.13907537524666247,7.164838242718788,5.6
0.22,0.14,0.64,1.286,0.04800000000000004,0.1410969879196575,7.4326132951039074,5.74
0.22,0.16,0.62,1.2880000000000003,0.048538644398046435,0.14283823017665814,7.671355501939884,5.879999999999999
0.22,0.18,0.6,1.29,0.048989794855663606,0.14430925126269617,7.883893438400867,6.02
0.22,0.2,0.58,1.292,0.0493558507170123,0.14551824627860238,8.07237392123469,6.16
0.22,0.22,0.56,1.294,0.04963869458396347,0.1464717037519533,8.238463649335397,6.300000000000001
0.22,0.24,0.54,1.296,0.04983974317750849,0.14717459019817236,8.383476288700182,6.44
0.22,0.26,0.52,1.298,0.04995998398718723,0.1476304846567943,8.508456251598894,6.58
0.22,0.28,0.5,1.3,0.05000000000000005,0.14784167206846646,8.614235838824499,6.720000000000001
0.22,0.3,0.48,1.302,0.04995998398718723,0.14780920133739975,8.701475188124277,6.859999999999999
0.22,0.32,0.46,1.3040000000000003,0.04983974317750849,0.1475329115824668,8.770690638646993,7.0
0.22,0.34,0.44,1.306,0.04963869458396347,0.1470114281272037,8.822274967937956,7.140000000000001
0.22,0.36,0.42,1.308,0.0493558507170123,0.14624212799327002,8.85651168546836,7.279999999999999
0.22,0.38,0.4,1.31,0.048989794855663606,0.14522107285101557,8.873584776968292,7.42
0.22,0.4,0.38,1.312,0.04853864439804643,0.14394290534791904,8.873584776968292,7.5600000000000005
0.22,0.42,0.36,1.314,0.04800000000000004,0.14240070224545937,8.85651168546836,7.7
0.22,0.44,0.34,1.3160000000000003,0.047370877129308084,0.1405857745292886,8.822274967937956,7.84
0.22,0.46,0.32,1.318,0.04664761515876245,0.13848740014889432,8.770690638646993,7.98
0.22,0.48,0.3,1.32,0.04582575694955844,0.13609246856457552,8.701475188124277,8.12
0.22,0.5,0.28,1.322,0.044899888641287335,0.13338500665367145,8.614235838824499,8.26
0.22,0.52,0.26,1.324,0.04386342439892266,0.13034554077527924,8.508456251598894,8.4
0.22,0.54,0.24,1.3260000000000003,0.04270831300812528,0.12695022646691095,8.383476288700182,8.540000000000001
0.22,0.56,0.22,1.3280000000000003,0.041424630354415994,0.12316963911613925,8.238463649335397,8.68
0.22,0.58,0.2,1.33,0.040000000000000036,0.11896705426293443,8.072373921234687,8.819999999999999
0.22,0.6,0.18,1.3320000000000003,0.038418745424597125,0.11429593168612777,7.883893438400867,8.96
0.22,0.62,0.16,1.334,0.03666060555964675,0.10909610442174361,7.671355501939884,9.100000000000001
0.22,0.64,0.14,1.336,0.03469870314579498,0.10328775338828891,7.432613295103907,9.24
0.22,0.66,0.12,1.338,0.03249615361854387,0.0967613559227029,7.164838242718787,9.379999999999999
0.22,0.68,0.1,1.3400000000000003,0.03000000000000003,0.08935972247047319,6.86418054803389,9.520000000000001
0.22,0.7,0.08,1.342,0.027129319932501096,0.08084281044100329,6.525150227835412,9.66
0.22,0.72,0.06,1.344,0.023748684174075853,0.07080932142027627,6.139354180367012,9.799999999999999
0.22,0.74,0.04,1.346,0.01959591794226544,0.05848384392291597,5.692437026156727,9.94
0.22,0.76,0.02,1.3479999999999999,0.014000000000000012,0.04188985557387371,5.154019569266032,10.08
0.22,0.78,0.0,1.35,0.0,0.004142463035441599,4.380712791340496,10.22
0.24,0.0,0.76,1.274,0.04270831300812528,0.12385410772356312,4.581678522115092,4.92
0.24,0.02,0.74,1.276,0.04386342439892266,0.12754857898071612,5.350609005372801,5.06
0.24,0.04,0.72,1.278,0.044899888641287335,0.13086420442580918,5.884531860928256,5.199999999999999
0.24,0.06,0.7,1.28,0.045825756949558434,0.1338291448078481,6.326829532073333,5.34
0.24,0.08,0.68,1.282,0.04664761515876245,0.13646625956623848,6.7078740758126,5.4799999999999995
0.24,0.1,0.66,1.284,0.047370877129308084,0.13879423619156517,7.042013102429582,5.619999999999999
0.24,0.12,0.64,1.286,0.04800000000000004,0.14082840622544862,7.337631237787943,5.76
0.24,0.14,0.62,1.288,0.04853864439804643,0.14258134520336094,7.600209194098706,5.9
0.24,0.16,0.6,1.29,0.048989794855663606,0.14406331941198625,7.833586599320941,6.04
0.24,0.18,0.58,1.2919999999999998,0.0493558507170123,0.1452826211217294,8.040580842239047,6.18
0.24,0.2,0.56,1.294,0.04963869458396347,0.1462458204530987,8.223326395124001,6.32
0.24,0.22,0.54,1.296,0.04983974317750849,0.146957953170286,8.383476288700182,6.46
0.24,0.24,0.52,1.298,0.04995998398718723,0.1474226576887012,8.522329000790124,6.6
0.24,0.26,0.5,1.3,0.050000000000000044,0.1476422703699722,8.640912001368356,6.74
0.24,0.28,0.48,1.302,0.04995998398718723,0.14761788509526877,8.740038613804517,6.879999999999999
0.24,0.3,0.46,1.3040000000000003,0.04983974317750849,0.14734938072486078,8.820347623651411,7.02
0.24,0.32,0.44,1.306,0.04963869458396347,0.14683541807070927,8.882331229486873,7.16
0.24,0.34,0.42,1.3080000000000003,0.0493558507170123,0.14607340620386713,8.926354772126604,7.3
0.24,0.36,0.4,1.31,0.048989794855663606,0.14505943609431265,8.952670399223933,7.4399999999999995
0.24,0.38,0.38,1.3119999999999998,0.048538644398046435,0.1437881775390452,8.961426023088388,7.58
0.24,0.4,0.36,1.314,0.04800000000000004,0.1422527328384238,8.952670399223933,7.72
0.24,0.42,0.34,1.316,0.047370877129308084,0.14044443741209536,8.926354772126608,7.859999999999999
0.24,0.44,0.32,1.318,0.04664761515876245,0.13835259303677677,8.882331229486871,8.0
0.24,0.46,0.3,1.32,0.04582575694955844,0.1359641129121945,8.820347623651413,8.14
0.24,0.48,0.28,1.322,0.044899888641287335,0.13326304814163595,8.740038613804515,8.28
0.24,0.5,0.26,1.324,0.04386342439892266,0.13022995047223193,8.640912001368356,8.42
