t,depo,r,del_r,del_EN,S,H,VEC,Th,resistivity
571.368395901377,0.317426886611876,1.3253784716665662,0.0873797915133825,0.1912149099725595,3.569120325937326,-11.975112300515809,9.923210898236878,0.1984494123073471,70.44213544234222
548.5139372871153,0.1523649825797542,1.2587697578922714,0.004919844095203,0.0593078107652414,6.173289215030556,-1.6059202012456384,8.024514882108464,0.1588359062702073,124.4388843280272
981.362957529262,0.2726008215359061,1.3607371263009744,0.0932208912584208,0.2429131058797716,7.155225587060531,-3.5076831576505594,8.36500783604431,0.5607718468959413,97.41395373440722
168.841000833171,0.1407008340276425,1.4060799526066456,0.0176387172512432,0.0511775884629698,4.063415659673405,-4.339412763596636,5.80825472052946,0.0809986741354761,26.86163408521272
521.173509775456,0.1737245032584853,1.4607151252046977,0.0034593852321271,0.026940329383014,8.76117489161513,1.2638474112601898,4.608619349651133,0.110368640243687,53.15109863418521
565.540970685075,0.2976531424658289,1.289524559755352,0.0437270611833567,0.0842126945095904,7.34186250554438,-0.661570178258502,9.70888285348114,0.212042709026401,37.168879554043976
472.637949476312,0.2625766385979511,1.539882143218571,0.0520013284534515,0.1484921912379587,8.637612043774318,-10.66112911025741,2.724667727394961,0.253345067541567,137.32006914394486
538.9155559578232,0.1496987655438398,1.258812520360543,0.0049224816346869,0.0601216813856744,6.232928564574686,-1.6221257832078142,8.010727747798345,0.472721604388473,106.98976282332802
536.173076319972,0.1960413441754925,1.3394723539188194,0.0765615942191622,0.2046974303509539,8.83978641969063,-21.03412720653073,6.401766556831193,0.4018792104934581,156.87424187068763
573.754709323287,0.1593763081453575,1.258913562243405,0.0078762678744152,0.1024981384385221,8.512324738535611,-5.025342191388362,7.562017788488316,0.1483510013698721,128.20960935710144
442.52773972233,0.2329093366959631,1.3392426489082148,0.0599688051057131,0.1215149432042803,8.231997774336005,-4.926963998108718,7.343544714393048,0.2403544926899581,40.11602466130866
454.492487995518,0.2065874945434172,1.4598236776024471,0.0961942389169739,0.1540656186746722,8.973145440394285,17.53393882590401,3.7807376016445655,0.1847888421848343,206.57010813987645
379.664185260889,0.2109245473671605,1.5406658713359975,0.0517281164157558,0.1458886828678533,9.113038291592094,-16.335879996276,2.942867570857062,0.2269329521760888,197.38331713721908
668.4521470033819,0.2444066351017849,1.299827240945444,0.066584300099499,0.1845159933298107,7.681183170052979,-17.320511895902225,7.44160051223386,0.4125340846124654,88.41267637231324
471.13587021651,0.15704529007217,1.295934980750255,0.060322932972308,0.1044117072053979,8.167741638956828,-15.04117315043375,7.644730357995422,0.4997164161802065,90.54394688255816
273.034412712261,0.1516857848401449,1.5666886212860232,0.035432595814678,0.0343762033009217,8.824068084169024,10.281984134287375,3.086025234957246,0.1911196430290867,182.6632329891961
666.499741777215,0.222166580592405,1.4354083944078602,0.0255990657740908,0.0388217963602837,9.06246355348319,-3.6084519920931695,4.979364692487123,0.1172302250599522,123.55794823979764
708.864560751527,0.2362881869171756,1.302705177568313,0.055833177266062,0.0931566844150523,8.821849458609046,-12.180199640186904,6.121448895722972,0.4413781974591089,151.3322768297377
15.2382039835744,0.0126985033196453,1.417119724890527,0.0214271229067695,0.062657520753155,5.465030560224172,-6.504557242254307,5.633020239832904,0.0826196183292062,12.39092179764531
608.618094942721,0.2028726983142403,1.4388816693508737,0.023723139355545,0.0351109921171218,9.004853309408913,-3.2925344743102376,4.9986546404651335,0.3023805103087964,73.10349299414051
402.075391935296,0.1340251306450986,1.2870844249055664,0.066488390018595,0.1898038972644044,8.178546677899826,-19.741552373207075,8.639459649802992,0.4349198679282286,164.93144639447604
112.228626708375,0.0935238555903125,1.4077920366196062,0.0185051833297245,0.0537569597557199,4.369332793153095,-4.787852084082055,5.781078783815775,0.0812458756682141,18.9740427585056
576.240053839959,0.192080017946653,1.4608980612203293,0.0035458347717032,0.0268846634260663,9.000200288670403,1.4354996713144796,4.582487172055365,0.1136910846060914,51.97612679389647
536.065506684551,0.1786885022281836,1.4247320665807526,0.0264339976354095,0.03827786911236,8.721777713900673,-4.55939925309833,5.248055587387197,0.1113552431369127,105.20906332541055
479.416093153956,0.26634227397442,1.5454948350172912,0.0504849141247273,0.1451769715700397,8.362359663648627,-8.495955269668714,2.652628671416005,0.2586668368186399,115.38637348135288
596.882710169929,0.1989609033899763,1.3249228481610338,0.0914271161568771,0.1771741745825943,6.721975017368064,-27.156078170837688,7.344124156375611,0.4638307761138527,160.70257598370353
432.708262401605,0.1442360874672016,1.4613251764197506,0.0034929227555355,0.0251508934237643,8.29227810480227,1.2333377839102044,4.553762138646228,0.2957226258135915,49.22846610105403
452.566363341152,0.2381928228111326,1.335165919754808,0.0593618247964333,0.1201403575169859,8.142314757645321,-4.322585263514416,7.574673392680551,0.2385835357295574,36.30805068309788
